,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Quality_label
413,0.078364301,0.429499392,0.001146239,29.26107913,4.803946644,5.856584117,2.374034794,0.035407171,0.051849508,0.727610573,0
414,0.139489061,0.006286184,0.450596754,0.083870917,4.303958845,5.856584117,2.374034794,0.035407171,0.051849508,0.727610573,0
415,155.894792,12.15323881,4.212624436,2.513119545,4.803946644,7.117766557,2.374034794,0.035407171,0.051849508,0.727610573,0
416,0.006192681,18.40628118,149.749844,3.025791732,4.803946644,7.117766557,2.374034794,0.035407171,0.051849508,0.727610573,0
417,10.29809865,6716.996817,35.8964211,0.873866256,4.303958845,5.856584117,2.374034794,0.035407171,0.051849508,0.727610573,0
418,0.09356345,137.5370615,0.084605071,5.39E-06,4.803946644,5.856584117,2.374034794,0.035407171,0.051849508,0.727610573,0
419,1.004665477,0.04659777,11.53128303,6.140673922,27.87913023,12.77737982,0.152058832,0.035407171,0.593081227,372.4505622,2
420,0.415049056,0.001948495,0.014606359,0.850136763,22.37788769,22.93717192,0.152058832,0.035407171,0.593081227,372.4505622,1
421,7.837457395,4660.175927,0.026035372,0.025999365,31.11782871,18.87298153,0.152058832,0.035407171,0.593081227,372.4505622,1
422,0.250108345,173.956308,1289.141746,0.037510272,27.87913023,15.52891668,0.152058832,0.035407171,0.593081227,372.4505622,0
423,0.0147502,0.040984562,1.990307859,0.34421477,27.87913023,15.52891668,0.152058832,0.035407171,0.593081227,372.4505622,-1
424,0.000809699,0.995747358,0.005053654,0.605863015,31.11782871,12.77737982,0.152058832,0.035407171,0.593081227,372.4505622,-1
425,0.703528731,68.66641619,0.007146047,0.643375768,27.87913023,12.77737982,0.152058832,0.035407171,0.593081227,372.4505622,0
426,1.493221107,0.004132112,1.357412417,32.00297008,24.97751079,15.52891668,0.152058832,0.035407171,0.593081227,372.4505622,-1
427,0.038912023,5.517016124,5.760718859,6.773573973,31.11782871,12.77737982,0.152058832,0.035407171,0.593081227,372.4505622,0
428,1.028918793,63.00717193,0.591178085,0.044264879,27.87913023,18.87298153,0.152058832,0.035407171,0.593081227,372.4505622,0
429,3.804958412,0.000110331,0.141101794,3.539755517,0.923947288,1.230409133,0.038483444,17.8500214,0.051849508,0.073077532,2
430,2.067629631,5.77E-06,3.367027695,0.591227123,0.923947288,1.012395465,0.038483444,17.8500214,0.051849508,0.073077532,0
431,0.209742083,0.021714943,10579.03299,0.002738639,0.923947288,1.230409133,0.038483444,17.8500214,0.051849508,0.073077532,2
432,238.9328969,0.02293068,5.208640557,11.17064008,1.786601059,3.965022677,0.152058832,0.035407171,0.593081227,0.727610573,-1
433,1.428198095,0.05675544,0.161158204,5.024751596,0.741629616,1.81739051,0.152058832,0.035407171,0.593081227,0.727610573,2
434,0.195101887,0.003044023,0.00197537,6.565048117,1.786601059,3.965022677,0.152058832,0.035407171,0.593081227,0.727610573,2
435,0.185445183,71.96062931,11.08255019,99.72503262,0.923947288,2.208755332,0.152058832,0.035407171,0.593081227,0.727610573,0
436,0.028695399,1.447366717,154.0286761,0.000935043,1.600654212,3.965022677,0.152058832,0.035407171,0.593081227,0.727610573,0
437,1.215886583,0.036112395,94.90928663,0.077978706,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,1
438,7.486746732,0.000657344,0.170501358,0.093731879,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
439,0.004412314,1.31669102,0.054848751,5.759613654,1.600654212,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
440,0.370877057,4.858560804,0.214888178,4.03901623,1.284805512,2.208755332,0.152058832,0.035407171,0.593081227,0.727610573,0
441,0.117482021,28320.96042,4.27279576,0.586965571,1.284805512,2.208755332,0.152058832,0.035407171,0.593081227,0.727610573,1
442,30.89493447,0.632959383,1.271846387,0.102789811,1.284805512,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,0
443,82.19796355,12.34209699,0.001148352,0.00586062,1.600654212,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,0
444,0.010374149,0.040968663,0.044181101,0.100868125,1.786601059,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,1
445,0.437901328,112.6831299,4.75901108,1.387356807,1.786601059,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
446,0.003455853,0.362688992,0.711980845,15.7920909,1.994149218,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,1
447,11.96989316,0.000587365,6.428193662,0.020823379,2.225808096,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
448,1.435279787,105.2204683,0.891904063,0.348153731,1.600654212,4.818868004,0.152058832,0.035407171,0.593081227,0.727610573,0
449,286.8028854,698.5409931,0.076293634,361.0048602,1.151084818,2.208755332,0.152058832,0.035407171,0.593081227,0.727610573,1
450,2.559073945,2.78209452,45.26845124,0.000396413,1.031281579,2.208755332,0.152058832,0.035407171,0.593081227,0.727610573,0
451,7.028461126,511.807932,2.88058738,3.282490174,1.031281579,1.81739051,0.152058832,0.035407171,0.593081227,0.727610573,0
452,0.197779102,1.126173466,5.52493467,2.076282897,1.994149218,3.965022677,0.152058832,0.035407171,0.593081227,0.727610573,2
453,0.001331598,0.002864299,2.39416318,0.802360659,1.434060443,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,2
454,0.536904963,2.623513511,0.255778994,4.066306601,5.362017666,8.65053754,0.600826895,17.8500214,6.783966878,0.037897287,1
455,111.7420888,0.004995123,392.0804066,8.896551997,0.198347294,0.212694055,1150.288546,0.052899204,887.6112567,10.06009321,0
456,7347.919555,1.869148612,906.1838708,0.081087609,0.198347294,0.175007232,1150.288546,0.052899204,887.6112567,10.06009321,1
457,21.81041771,0.00810639,1.683490761,0.040733919,0.159208463,0.258496524,1150.288546,0.052899204,887.6112567,10.06009321,-1
458,221.7104076,18.59386726,1699.660093,0.409752898,0.091900066,0.258496524,1150.288546,0.052899204,887.6112567,10.06009321,0
459,0.28394775,1.055650293,752.84471,0.000387881,0.091900066,0.212694055,1150.288546,0.052899204,887.6112567,10.06009321,-1
460,1.805962855,61.37445038,0.007305303,0.000897965,0.177703596,0.258496524,1150.288546,0.052899204,887.6112567,10.06009321,2
461,112.5417507,0.126968513,18.20570932,0.374760234,0.012710852,0.020481563,146.453658,0.035407171,77.59848817,7.244595292,-1
462,14.34025297,0.041428741,0.040380196,0.00538513,0.012710852,0.020481563,146.453658,0.035407171,77.59848817,7.244595292,1
463,1.695704666,0.942768599,0.176505326,2.68854699,4.303958845,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,0
464,0.891680082,0.075865958,1.14E-05,0.019841935,4.303958845,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,0
465,14.61438753,0.011358731,1.065761995,0.003805948,4.803946644,3.965022677,0.152058832,0.035407171,0.593081227,0.727610573,1
466,1.436197363,2.609666607,0.472846386,66.98332992,5.362017666,4.818868004,0.152058832,0.035407171,0.593081227,0.727610573,0
467,6.932862434,3.043939979,1.084627128,3.341249627,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,0.727610573,1
468,7.84386528,11.34301093,0.67237071,0.703336184,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,0.727610573,2
469,1.498670086,0.226511011,0.00032521,0.601630387,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,0.727610573,0
470,2.782089053,0.000113251,2.36435737,0.688407832,4.803946644,5.856584117,0.152058832,0.035407171,0.593081227,0.727610573,2
471,0.569488073,0.133145485,0.584565522,6.714960663,4.803946644,7.117766557,0.152058832,0.035407171,0.593081227,0.727610573,0
472,4.038305919,114.4363746,111.774486,0.227263717,4.803946644,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,2
473,0.003783646,0.033016453,0.94651241,16.18036522,4.803946644,2.684398366,0.152058832,0.035407171,0.593081227,0.727610573,0
474,5.283614676,5.257653014,0.142840561,0.006144692,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
475,0.0046788,3.391732677,3.976651193,0.003835573,5.984919397,5.856584117,0.152058832,0.035407171,0.593081227,0.727610573,0
476,0.049112938,0.320371916,35.66426726,4.899366793,5.984919397,4.818868004,0.152058832,0.035407171,0.593081227,0.727610573,1
477,102.6175884,5.291547658,68.73109697,0.252669144,4.803946644,3.262468451,0.152058832,0.035407171,0.593081227,0.727610573,0
478,1.891289908,47405.99942,0.254073576,1.498354349,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,2
479,0.946073479,10.57938325,0.008199422,0.050128749,1.786601059,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
480,25.93068425,0.000129177,0.319238983,539.6752961,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
481,0.000346195,866.6558569,0.2288386,1.425133146,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
482,150.8969444,2.193943182,22.0718382,5.355087084,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
483,20.93072284,0.001416153,0.536804608,0.904026134,1.786601059,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
484,0.046946268,1.426977001,0.003793055,23.06792106,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,-1
485,34.58029531,0.006045668,0.165498618,782.9461372,1.994149218,3.262468451,0.600826895,21.81813844,0.051849508,0.037897287,0
486,34.08579651,11.95336859,48.95702782,0.040177639,1.151084818,0.833011192,0.600826895,17.8500214,0.593081227,0.073077532,1
487,0.280444539,0.017843676,0.02056242,0.068681844,1.600654212,0.833011192,0.600826895,17.8500214,0.593081227,0.073077532,1
488,2.895316233,330.7683975,509.7466864,0.009746637,1.151084818,0.833011192,0.600826895,17.8500214,0.593081227,0.073077532,1
489,0.104072732,0.049384066,0.890674681,0.022053455,1.284805512,0.175007232,0.600826895,17.8500214,0.593081227,0.073077532,2
490,29.38473373,0.136277495,0.289811243,0.013556893,1.151084818,0.381815379,0.600826895,17.8500214,0.593081227,0.073077532,2
491,38.05460357,6.60E-07,2.105525663,879.1750139,0.923947288,0.381815379,0.600826895,17.8500214,0.593081227,0.073077532,0
492,11.04718433,0.338921947,0.013058541,3916.193829,0.923947288,0.464037172,0.600826895,17.8500214,0.593081227,0.073077532,2
493,3.624441027,0.117720103,194.3150028,0.018106018,0.923947288,0.563964967,0.600826895,17.8500214,0.593081227,0.073077532,1
494,1.958401323,0.025465446,0.890631604,0.575706677,1.600654212,0.833011192,0.600826895,17.8500214,0.593081227,0.073077532,1
495,0.045197684,0.004477974,2.400995688,0.072660015,1.284805512,0.258496524,0.600826895,17.8500214,0.593081227,0.073077532,2
496,1.027661992,1730.407,0.804996801,13.35452135,5.362017666,7.117766557,0.152058832,0.035407171,0.051849508,0.727610573,2
497,0.521466067,26.23684628,2.825983435,35.05319002,0.53333105,0.464037172,0.038483444,17.8500214,0.004532889,0.271728615,0
498,0.112858908,10.66962841,5.259597181,16.94911747,7.26E-05,0.000156271,2286.523413,0.035407171,0.593081227,13.96979008,1
499,0.001635966,0.719921007,0.305074902,150.639256,7.26E-05,0.000128582,2286.523413,0.035407171,0.593081227,13.96979008,2
500,0.135212863,26.59855217,127.5857939,0.07927276,8.10E-05,0.000128582,2286.523413,0.035407171,0.593081227,13.96979008,1
501,52.92799751,97.35812341,115.6345932,10.75732211,0.027433745,0.011409458,0.002464895,8998.83421,887.6112567,1.010384969,-1
502,0.018127007,11.48825167,0.119756216,5.033659076,1.284805512,0.036767251,0.600826895,17.8500214,0.593081227,0.014152869,1
503,2.46698002,6.266157674,2.749698239,24750.00248,1.284805512,0.036767251,0.600826895,17.8500214,0.593081227,0.014152869,0
504,7.875584069,8.388675979,3.371795236,0.117527354,1.284805512,0.054307507,0.600826895,17.8500214,0.593081227,0.014152869,1
505,6.147891048,0.611905013,4.461217473,1.134297996,1.284805512,0.080215552,0.600826895,17.8500214,0.593081227,0.014152869,-1
506,30.03942166,8.589043457,0.000998854,0.358428419,1.284805512,0.044684871,0.600826895,17.8500214,0.593081227,0.014152869,-1
507,63.22565755,2144.802922,1.4078918,0.241237754,1.284805512,0.024892152,0.600826895,17.8500214,0.593081227,0.014152869,-1
508,5.294604958,823.403516,0.226565818,0.686188079,1.284805512,0.020481563,0.600826895,17.8500214,0.593081227,0.014152869,-1
509,105.1074536,76.91302193,0.007664009,15.07336134,10.36832573,10.51338213,0.152058832,6.542503769,0.051849508,37.40705398,-1
510,1129.370483,0.091893649,0.011762973,81.763066,1.284805512,4.818868004,0.152058832,2.931083386,262.4448353,0.195680478,-1
511,7.504415274,0.10602367,6.132806368,333.4164578,2.225808096,5.856584117,0.152058832,2.931083386,262.4448353,0.195680478,-1
512,35.44510362,25445.0369,0.187353658,1.693447742,9.289205427,5.856584117,2.374034794,14.6035953,0.593081227,1.948330493,1
513,3.993450755,0.268967149,0.055202422,0.82498719,9.289205427,5.856584117,2.374034794,14.6035953,0.593081227,1.948330493,0
514,331.6351479,15.04324127,0.090847909,0.000352218,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,2
515,141.9330633,135.5926515,2.228262554,0.050675815,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,1
516,0.019971023,0.003680619,14.24135592,0.972502594,1.600654212,1.495370817,0.152058832,2.931083386,77.59848817,0.377331664,0
517,2.345074635,0.002463704,1.261790256,7.508727366,1.600654212,1.495370817,0.152058832,2.931083386,77.59848817,0.377331664,2
518,0.793069013,27.89735566,0.063356033,0.137180633,1.786601059,1.230409133,0.152058832,2.931083386,77.59848817,0.377331664,1
519,777.4223223,0.028110339,0.022475141,1.396654956,1.600654212,1.495370817,0.152058832,2.931083386,77.59848817,0.377331664,1
520,0.753594335,1.223783529,0.042129763,0.237531424,1.994149218,1.230409133,0.152058832,2.931083386,77.59848817,0.377331664,1
521,592.0778416,2.457187629,0.078731872,4.700303645,1.994149218,1.230409133,0.152058832,2.931083386,77.59848817,0.377331664,-1
522,9.135329228,262.9435284,0.006789101,0.055248978,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,1
523,84.39318892,3.527419135,48.45251363,16.24242063,1.600654212,1.495370817,0.152058832,2.931083386,77.59848817,0.377331664,1
524,69.49136966,0.519548481,529.8809879,8.693661856,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,2
525,0.110107977,0.01047045,17.56226268,0.001612195,1.031281579,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,1
526,20.31809582,1.480332655,1371.96468,0.018744745,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,-1
527,5.267079575,0.552617874,12.87233423,0.208598054,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,2
528,1.043030993,2.315206166,0.386971408,0.144402949,1.434060443,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,-1
529,3.147163735,2.635023976,0.580012693,0.13109378,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,2
530,0.553068407,0.788165914,60.63367551,1.001919601,0.923947288,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,0
531,1.819710267,0.064821068,0.296472274,0.002618323,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,1
532,0.384710705,0.000250999,12.3777803,1.328697341,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,2
533,0.001180048,26.92358703,0.485429477,0.187025177,0.923947288,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,2
534,8.359339438,149.6964722,0.83087864,1688.819534,0.923947288,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,1
535,2.115400679,0.00285874,0.916029533,0.06695998,0.923947288,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,0
536,57.28523051,0.119034978,4.714938129,0.54005916,1.031281579,1.81739051,0.152058832,2.931083386,77.59848817,0.377331664,2
537,0.019695457,0.024070493,10.74830355,897.5065454,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,-1
538,1.654577155,0.005706609,0.661832246,3.152485932,0.923947288,2.208755332,0.152058832,2.931083386,77.59848817,0.377331664,1
539,10.9281032,0.173030302,0.013576682,0.205641346,0.073765908,0.044684871,146.453658,0.035407171,77.59848817,5.217065074,-1
540,278.9890593,1801.787409,741.5356029,0.842707745,0.066088459,0.044684871,146.453658,0.035407171,77.59848817,5.217065074,1
541,0.701550443,0.002703522,0.660832162,7.366438187,0.073765908,0.044684871,146.453658,0.035407171,77.59848817,5.217065074,-1
542,0.116883184,0.144638256,0.046549299,0.863142402,3.45468122,0.563964967,0.600826895,2.931083386,22.94396595,0.377331664,0
543,24.4496765,0.428576878,0.003438332,0.10955553,3.45468122,0.563964967,0.600826895,2.931083386,22.94396595,0.377331664,1
544,388.0123851,6.27E-05,0.066391836,0.445257304,3.45468122,0.563964967,0.600826895,2.931083386,22.94396595,0.377331664,1
545,15.04567973,3.895659748,0.199457119,0.020978858,4.303958845,0.685411649,0.600826895,2.931083386,22.94396595,0.377331664,1
546,0.248241007,669.7572795,0.412770352,1.046337282,0.015835609,0.007724428,146.453658,0.035407171,22.94396595,0.140915779,-1
547,0.365911848,0.003504254,0.086478086,0.107872561,1.284805512,2.684398366,0.152058832,0.035407171,0.593081227,0.037897287,1
548,0.107889356,0.00506045,1.158823504,6.193841893,5.362017666,5.856584117,0.600826895,17.8500214,6.783966878,0.052625471,1
549,6.433477669,3.090753693,0.185838412,0.019610842,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,2
550,5.77367533,0.056118703,0.058115338,0.016401048,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
551,41.56127616,0.608591057,289.5328841,7.137274111,4.803946644,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,-1
552,2440.957953,3.749521876,0.065438171,0.010038129,4.803946644,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
553,0.101558964,13.55985208,37.60739452,0.287231453,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
554,13.2373372,6024.959435,0.018389121,0.001974536,5.984919397,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,-1
555,0.00197884,2.720540404,0.255706581,14.24779066,2.772987095,1.230409133,0.600826895,17.8500214,6.783966878,0.052625471,1
556,39.01075095,4.407956974,0.489306955,0.057584023,4.803946644,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,-1
557,7.813049361,12.04414171,0.026401077,0.01051845,5.984919397,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,-1
558,1.646911682,0.609315605,10.73090648,4.015295395,5.362017666,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,1
559,3.768083098,0.128402485,0.214163812,3.399544873,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
560,32.06880808,5646.730919,0.006780125,2.789511454,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,0
561,0.031462827,0.046623296,197.2358865,0.010026064,3.85600905,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,-1
562,1.82E-05,853.2784068,0.00532487,123.2343931,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
563,10.958594,0.63321991,87.41116612,0.002455295,2.48437862,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
564,74.87600714,3465.193316,9.792296265,48.49056752,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,2
565,8.862058127,0.267765992,2.227445869,2.697765005,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,2
566,194.6312793,2.765002415,50.99919277,0.405858993,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
567,0.010251354,64.07064047,10.13973299,1.044970185,3.85600905,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,2
568,0.124315926,0.320312115,4.377256272,0.310114025,3.45468122,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,1
569,138.1880252,0.772413459,2.222022721,0.32573077,3.45468122,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,-1
570,1.30478965,22.25083035,1232.29128,0.35010946,3.45468122,7.117766557,0.600826895,17.8500214,6.783966878,0.052625471,1
571,1.130318941,0.074612018,0.340647619,602.0647626,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,2
572,59.45074338,2.427866142,1582.564077,1483.66008,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
573,0.380994181,1.349444689,0.938413726,1.058703573,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,0
574,0.875740285,17.44122213,904.1476444,0.707840653,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
575,0.015105344,33.13907253,37.62519172,71.08933832,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,1
576,2.566570573,0.132561851,0.069673765,2.11088779,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,1
577,217.1776242,2.09E-06,1.508397956,0.783706751,3.45468122,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,2
578,0.361141794,0.001349117,29.2032072,4.541935348,3.85600905,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,2
579,0.105902664,0.358206816,0.017509209,7.127636974,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
580,0.031471143,1078.320606,0.064682235,2.256704878,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
581,0.125570535,0.185526655,27.27495138,3.622770161,4.803946644,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,1
582,7.559715159,0.603469391,1228.928362,0.011789006,4.803946644,1.81739051,0.600826895,17.8500214,6.783966878,0.052625471,1
583,0.043983952,0.019201041,0.494137662,0.804270067,4.303958845,1.230409133,0.600826895,17.8500214,6.783966878,0.052625471,2
584,0.376906344,1.40E-05,0.081332557,0.059836981,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
585,0.12426045,6318.610643,0.108042689,0.012180942,2.48437862,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
586,0.050767758,345984.3853,0.496344872,0.711076524,4.303958845,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,1
587,0.007900641,0.712162651,3.754329717,0.290153984,3.85600905,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
588,0.050692326,0.73054434,1.900564612,0.910749637,5.362017666,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,2
589,0.062511543,175.6504281,0.017041949,0.247374,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,-1
590,0.19551145,0.124528334,0.001276028,5.387660286,2.772987095,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,0
591,5.414866363,0.011174742,73.98183133,1.518382954,4.803946644,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,2
592,0.405399664,0.3357703,4.275691196,2.388835841,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,0
593,27.24730716,4661.856404,0.085021952,0.05262008,3.85600905,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,2
594,0.138191796,0.715991692,0.011406851,0.193404461,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
595,8.714215456,7.359377,10.2369746,9.442443395,5.984919397,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
596,2.11E-05,0.001519237,13.81843858,0.24758821,5.984919397,7.117766557,0.600826895,17.8500214,6.783966878,0.052625471,1
597,0.053533695,2496.346453,0.002441934,9.650601264,3.85600905,5.856584117,0.600826895,17.8500214,6.783966878,0.052625471,0
598,0.002275929,0.028928204,0.236250273,11.36016846,3.85600905,5.856584117,0.600826895,17.8500214,6.783966878,0.052625471,1
599,338.2950879,2.033989439,585.6829434,1.006988002,3.45468122,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,1
600,2.29391123,0.175863839,0.715381894,0.032552346,3.45468122,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,2
601,0.046306122,0.005266565,19.94520277,0.304959164,3.45468122,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,1
602,0.08457847,0.975688091,0.537896185,0.009791289,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,2
603,0.053735251,207.9010716,0.088815424,0.080905016,3.45468122,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,0
604,1.383454163,37.07717945,0.589108544,0.823734804,3.095123009,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,-1
605,0.011694129,529.4293903,1.389678307,640.8957967,2.48437862,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
606,1.981719705,8.288406519,3.469668732,0.042759083,2.772987095,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,1
607,0.477598049,0.003597826,273.8771041,110.3382964,3.095123009,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,2
608,0.166374005,0.382257349,0.039517788,0.57264412,3.095123009,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,2
609,0.25985955,0.021233865,6.994874458,4.391097143,3.45468122,1.81739051,0.600826895,17.8500214,6.783966878,0.052625471,-1
610,10.43569137,648.7557457,0.20907638,15.31106242,3.45468122,1.81739051,0.600826895,17.8500214,6.783966878,0.052625471,1
611,0.002584674,4.587940371,0.535884518,0.018587247,3.095123009,4.818868004,0.600826895,17.8500214,6.783966878,0.052625471,1
612,1.284360341,232.4754171,0.793276699,4.428008716,3.45468122,3.965022677,0.600826895,17.8500214,6.783966878,0.052625471,1
613,0.155754203,539.4640146,2.012543418,0.007196984,2.772987095,1.81739051,0.600826895,17.8500214,6.783966878,0.052625471,0
614,0.004244014,3.339564237,0.992012387,0.007743956,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,-1
615,208.7502345,0.007401403,0.001495448,0.807543116,5.362017666,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,-1
616,1033.585358,65.07023504,12.14932734,0.110223251,3.85600905,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,2
617,1.286876167,10.71802636,1.131509981,0.001336993,5.362017666,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,1
618,17.08096941,0.170738012,10.83211484,1.651410502,4.303958845,1.012395465,0.600826895,17.8500214,6.783966878,0.052625471,1
619,0.528829264,5.937451482,0.046400076,0.280202367,3.85600905,1.230409133,0.600826895,17.8500214,6.783966878,0.052625471,2
620,0.928022973,0.441096323,0.019457973,0.079551369,3.45468122,1.230409133,0.600826895,17.8500214,6.783966878,0.052625471,1
621,0.001643881,10.01718044,0.295598563,105.3494247,3.095123009,2.208755332,0.600826895,17.8500214,6.783966878,0.052625471,1
622,4.099864435,2.379609459,9.297710082,6.803348101,3.45468122,1.495370817,0.600826895,17.8500214,6.783966878,0.052625471,0
623,0.114575866,150.8116191,17.66010324,2.264118593,3.095123009,1.81739051,0.600826895,17.8500214,6.783966878,0.052625471,2
624,0.000184737,35.15439646,0.001559634,1.645886704,3.45468122,2.684398366,0.600826895,17.8500214,6.783966878,0.052625471,1
625,24.61165119,0.524138811,0.004009059,2.459416911,3.45468122,3.262468451,0.600826895,17.8500214,6.783966878,0.052625471,1
626,128.1956188,0.860805333,80.15495822,0.612226997,0.827784194,0.833011192,2.374034794,14.6035953,0.593081227,0.101477965,0
627,0.181157175,0.000886541,152.0441228,0.027834641,0.923947288,0.833011192,2.374034794,14.6035953,0.593081227,0.101477965,1
628,0.003441368,0.025682082,3.86102646,0.186627409,1.151084818,0.833011192,2.374034794,14.6035953,0.593081227,0.101477965,2
629,0.302263598,0.072531555,8.149445399,31.45206196,0.923947288,0.833011192,2.374034794,14.6035953,0.593081227,0.101477965,0
